Package Name,Package Version,Code Coverage,CVE Analysis Safety,Static Code Analysis Status,Dynamic Program Analysis Status
perl-module-unicode-collate-locale-cs,5.34.3,94,9,48,41
perl-module-unicode-collate-locale-cu,5.34.3,73,21,2,50
perl-module-unicode-collate-locale-cy,5.34.3,64,66,88,100
perl-module-unicode-collate-locale-da,5.34.3,98,56,83,84
perl-module-unicode-collate-locale-de-at-ph,5.34.3,46,32,31,85
perl-module-unicode-collate-locale-de-phone,5.34.3,35,62,16,29
perl-module-unicode-collate-locale-dsb,5.34.3,65,14,45,68
perl-module-unicode-collate-locale-ee,5.34.3,32,9,64,64
perl-module-unicode-collate-locale-eo,5.34.3,91,48,55,2
perl-module-unicode-collate-locale-es,5.34.3,0,28,73,77
perl-module-unicode-collate-locale-es-trad,5.34.3,47,47,68,76
perl-module-unicode-collate-locale-et,5.34.3,75,66,68,88
perl-module-unicode-collate-locale-fa,5.34.3,83,32,85,30
perl-module-unicode-collate-locale-fi,5.34.3,42,62,40,96
perl-module-unicode-collate-locale-fi-phone,5.34.3,50,26,6,59
perl-module-unicode-collate-locale-fil,5.34.3,84,66,80,62
perl-module-unicode-collate-locale-fo,5.34.3,28,94,77,63
perl-module-unicode-collate-locale-fr-ca,5.34.3,5,58,60,33
perl-module-unicode-collate-locale-gu,5.34.3,50,21,19,93
perl-module-unicode-collate-locale-ha,5.34.3,23,99,16,32
perl-module-unicode-collate-locale-haw,5.34.3,23,92,74,49
perl-module-unicode-collate-locale-he,5.34.3,45,83,47,24
perl-module-unicode-collate-locale-hi,5.34.3,26,29,32,20
perl-module-unicode-collate-locale-hr,5.34.3,21,24,68,16
perl-module-unicode-collate-locale-hu,5.34.3,48,26,59,63
perl-module-unicode-collate-locale-hy,5.34.3,38,62,96,60
perl-module-unicode-collate-locale-ig,5.34.3,58,51,47,42
perl-module-unicode-collate-locale-is,5.34.3,70,67,10,63
perl-module-unicode-collate-locale-ja,5.34.3,53,21,75,12
perl-module-unicode-collate-locale-kk,5.34.3,60,58,33,60
perl-module-unicode-collate-locale-kl,5.34.3,86,76,69,16
perl-module-unicode-collate-locale-kn,5.34.3,87,33,27,17
perl-module-unicode-collate-locale-ko,5.34.3,95,65,99,47
perl-module-unicode-collate-locale-kok,5.34.3,94,46,12,47
perl-module-unicode-collate-locale-lkt,5.34.3,85,23,16,72
perl-module-unicode-collate-locale-ln,5.34.3,87,63,67,48
perl-module-unicode-collate-locale-lt,5.34.3,88,36,77,29
perl-module-unicode-collate-locale-lv,5.34.3,36,7,33,33
perl-module-unicode-collate-locale-mk,5.34.3,100,83,17,96
perl-module-unicode-collate-locale-ml,5.34.3,35,31,69,22
perl-module-unicode-collate-locale-mr,5.34.3,97,27,5,93
perl-module-unicode-collate-locale-mt,5.34.3,68,81,78,61
perl-module-unicode-collate-locale-nb,5.34.3,90,19,54,80
perl-module-unicode-collate-locale-nn,5.34.3,83,21,38,13
perl-module-unicode-collate-locale-nso,5.34.3,15,29,44,0
perl-module-unicode-collate-locale-om,5.34.3,60,83,23,20
perl-module-unicode-collate-locale-or,5.34.3,10,5,71,24
perl-module-unicode-collate-locale-pa,5.34.3,82,91,79,93
perl-module-unicode-collate-locale-pl,5.34.3,60,77,89,33
perl-module-unicode-collate-locale-ro,5.34.3,44,70,5,92
perl-module-unicode-collate-locale-sa,5.34.3,79,61,56,34
perl-module-unicode-collate-locale-se,5.34.3,54,83,74,13
perl-module-unicode-collate-locale-si,5.34.3,5,53,14,5
perl-module-unicode-collate-locale-si-dict,5.34.3,34,37,7,34
perl-module-unicode-collate-locale-sk,5.34.3,50,82,64,71
perl-module-unicode-collate-locale-sl,5.34.3,73,44,40,50
perl-module-unicode-collate-locale-sq,5.34.3,84,57,94,14
perl-module-unicode-collate-locale-sr,5.34.3,1,19,98,64
perl-module-unicode-collate-locale-sv,5.34.3,19,70,48,68
perl-module-unicode-collate-locale-sv-refo,5.34.3,92,18,64,3
perl-module-unicode-collate-locale-ta,5.34.3,8,3,68,85
perl-module-unicode-collate-locale-te,5.34.3,11,23,9,91
perl-module-unicode-collate-locale-th,5.34.3,10,34,40,27
perl-module-unicode-collate-locale-tn,5.34.3,53,71,18,39
perl-module-unicode-collate-locale-to,5.34.3,97,53,6,90
perl-module-unicode-collate-locale-tr,5.34.3,32,25,11,93
perl-module-unicode-collate-locale-ug-cyrl,5.34.3,2,3,74,73
perl-module-unicode-collate-locale-uk,5.34.3,84,0,41,44
perl-module-unicode-collate-locale-ur,5.34.3,82,39,24,15
perl-module-unicode-collate-locale-vi,5.34.3,88,82,34,60
perl-module-unicode-collate-locale-vo,5.34.3,51,14,13,35
perl-module-unicode-collate-locale-wae,5.34.3,35,75,89,89
perl-module-unicode-collate-locale-wo,5.34.3,68,75,81,5
perl-module-unicode-collate-locale-yo,5.34.3,27,32,18,80
perl-module-unicode-collate-locale-zh,5.34.3,62,51,58,52
perl-module-unicode-collate-locale-zh-big5,5.34.3,92,25,46,59
perl-module-unicode-collate-locale-zh-gb,5.34.3,7,54,74,48
perl-module-unicode-collate-locale-zh-pin,5.34.3,77,33,77,71
perl-module-unicode-collate-locale-zh-strk,5.34.3,84,55,17,54
perl-module-unicode-collate-locale-zh-zhu,5.34.3,79,33,87,3
perl-module-unicode-normalize,5.34.3,2,25,52,15
perl-module-unicode-ucd,5.34.3,98,26,44,43
perl-module-unicore,5.34.3,69,11,37,79
perl-module-universal,5.34.3,55,50,71,44
perl-module-user-grent,5.34.3,88,73,4,9
perl-module-user-pwent,5.34.3,62,48,37,89
perl-module-utf8,5.34.3,28,44,77,69
perl-module-version,5.34.3,14,100,48,55
perl-module-version-regex,5.34.3,47,42,64,33
perl-module-vmsish,5.34.3,28,44,100,91
perl-module-xsloader,5.34.3,88,52,56,7
perl-modules,5.34.3,91,32,12,51
perl-ptest,5.34.3,20,8,98,42
phone,1.0+git0+bfcc2fa194,59,60,98,86
phone-dev,1.0+git0+bfcc2fa194,19,93,3,28
pi-bluetooth,0.1.17,0,37,99,34
pi-bluetooth-dev,0.1.17,57,64,95,58
pinentry,1.2.0,56,20,65,13
pinentry-dev,1.2.0,77,53,100,14
pipewire,1.0.0,32,87,90,40
pipewire-alsa,1.0.0,74,35,18,39
pipewire-alsa-card-profile,1.0.0,22,75,97,14
pipewire-dev,1.0.0,79,29,51,91
pipewire-modules-access,1.0.0,18,7,68,58
pipewire-modules-adapter,1.0.0,3,19,68,12
pipewire-modules-avb,1.0.0,40,64,88,83
pipewire-modules-client-device,1.0.0,7,30,1,31
pipewire-modules-client-node,1.0.0,37,2,60,25
pipewire-modules-combine-stream,1.0.0,27,73,88,25
pipewire-modules-echo-cancel,1.0.0,17,30,25,91
pipewire-modules-fallback-sink,1.0.0,9,41,23,38
pipewire-modules-filter-chain,1.0.0,43,96,30,20
pipewire-modules-link-factory,1.0.0,45,93,26,45
pipewire-modules-loopback,1.0.0,36,99,45,89
pipewire-modules-meta,1.0.0,4,45,50,65
pipewire-modules-metadata,1.0.0,83,41,25,88
pipewire-modules-netjack2-driver,1.0.0,9,49,6,78
pipewire-modules-netjack2-manager,1.0.0,27,11,24,84
pipewire-modules-pipe-tunnel,1.0.0,66,44,42,74
pipewire-modules-portal,1.0.0,12,92,57,58
pipewire-modules-profiler,1.0.0,15,31,91,71
pipewire-modules-protocol-native,1.0.0,68,40,10,80
pipewire-modules-protocol-pulse,1.0.0,13,43,20,5
pipewire-modules-protocol-simple,1.0.0,0,61,1,57
pipewire-modules-raop-sink,1.0.0,67,7,60,56
pipewire-modules-rt,1.0.0,60,42,19,61
pipewire-modules-rtkit,1.0.0,86,63,7,97
pipewire-modules-rtp-sap,1.0.0,85,86,17,97
pipewire-modules-rtp-sink,1.0.0,17,98,81,11
pipewire-modules-rtp-source,1.0.0,90,26,68,73
pipewire-modules-session-manager,1.0.0,85,10,14,23
pipewire-modules-spa-device,1.0.0,74,88,85,97
pipewire-modules-spa-device-factory,1.0.0,29,81,39,91
pipewire-modules-spa-node,1.0.0,43,27,16,24
pipewire-modules-spa-node-factory,1.0.0,63,82,49,46
pipewire-modules-vban-recv,1.0.0,72,20,86,48
pipewire-modules-vban-send,1.0.0,92,34,3,36
pipewire-spa-plugins-aec-null,1.0.0,29,87,73,65
pipewire-spa-plugins-alsa,1.0.0,80,81,50,86
pipewire-spa-plugins-audioconvert,1.0.0,87,79,42,64
pipewire-spa-plugins-audiomixer,1.0.0,25,92,6,39
pipewire-spa-plugins-audiotestsrc,1.0.0,63,12,93,1
pipewire-spa-plugins-avb,1.0.0,66,7,86,18
pipewire-spa-plugins-bluez5,1.0.0,85,65,23,47
pipewire-spa-plugins-codec-bluez5-faststream,1.0.0,71,91,4,45
pipewire-spa-plugins-codec-bluez5-sbc,1.0.0,54,96,92,92
pipewire-spa-plugins-control,1.0.0,16,93,28,94
pipewire-spa-plugins-dbus,1.0.0,0,70,53,26
pipewire-spa-plugins-journal,1.0.0,12,26,90,89
pipewire-spa-plugins-meta,1.0.0,83,1,85,23
pipewire-spa-plugins-support,1.0.0,69,44,14,8
pipewire-spa-plugins-v4l2,1.0.0,8,55,17,37
pipewire-spa-plugins-videoconvert,1.0.0,97,56,47,7
pipewire-spa-plugins-videotestsrc,1.0.0,35,16,26,80
pipewire-spa-tools,1.0.0,56,100,26,13
pipewire-tools,1.0.0,13,85,29,86
pointercal,0.0,8,66,37,36
pointercal-dev,0.0,47,80,73,94
policycoreutils,3.3,52,50,27,95
policycoreutils-dev,3.3,21,71,45,74
policycoreutils-fixfiles,3.3,8,34,4,0
policycoreutils-hll,3.3,61,81,83,41
policycoreutils-loadpolicy,3.3,18,70,88,48
policycoreutils-secon,3.3,71,68,39,44
policycoreutils-semodule,3.3,70,22,25,71
policycoreutils-sestatus,3.3,56,81,35,3
policycoreutils-setfiles,3.3,81,92,93,5
policycoreutils-setsebool,3.3,17,45,46,96
polkit,0.119,26,24,0,52
polkit-dev,0.119,95,63,20,82
polkit-rule-agl-app,1.0,22,19,31,95
polkit-rule-agl-app-dev,1.0,4,13,60,88
powertop,2.14,48,91,29,63
powertop-dev,2.14,1,100,59,64
ppp,2.4.9,96,47,86,60
ppp-dev,2.4.9,69,60,96,89
pps-tools,1.0.3,68,67,25,88
pps-tools-dev,1.0.3,77,40,10,80
procps,3.3.17,82,55,76,8
procps-dev,3.3.17,12,94,50,54
procps-ps,3.3.17,75,58,18,99
procps-sysctl,3.3.17,59,61,39,32
psmisc,23.4,90,35,81,11
psmisc-dev,23.4,89,60,2,8
psplash,0.1+git0+44afb7506d,43,6,7,58
psplash-dev,0.1+git0+44afb7506d,46,56,92,9
psplash-portrait-config,1.0,58,82,8,80
psplash-portrait-config-dev,1.0,19,28,7,60
pstree,23.4,77,3,23,34
ptest-runner,2.4.2+git0+bcb82804da,55,36,19,0
ptest-runner-dev,2.4.2+git0+bcb82804da,23,40,87,87
python3-2to3,3.10.13,52,20,98,81
python3-aenum,3.1.11,70,31,24,3
python3-aenum-dev,3.1.11,0,7,74,66
python3-argparse-addons,0.7.0,23,60,77,85
python3-argparse-addons-dev,0.7.0,48,11,87,68
python3-asyncio,3.10.13,99,13,77,91
python3-atomicwrites,1.4.0,49,50,23,19
python3-atomicwrites-dev,1.4.0,66,73,38,29
python3-attrs,21.4.0,41,68,38,40
python3-attrs-dev,21.4.0,72,15,32,86
python3-audio,3.10.13,41,20,22,87
python3-bitstruct,8.14.0,34,43,34,80
python3-bitstruct-dev,8.14.0,93,68,50,40
python3-can,4.0.0,58,3,50,28
python3-can-dev,4.0.0,59,52,4,31
python3-can-j1939,2.0.6,54,55,69,83
python3-can-j1939-dev,2.0.6,0,83,35,45
python3-cantools,37.0.7,99,86,0,8
python3-cantools-dev,37.0.7,25,86,2,86
python3-cmd2,2.4.1,66,1,50,79
python3-cmd2-dev,2.4.1,72,4,95,28
python3-codecs,3.10.13,24,71,100,5
python3-colorama,0.4.4,23,11,36,11
python3-colorama-dev,0.4.4,37,28,67,40
python3-compile,3.10.13,11,95,53,40
python3-compression,3.10.13,86,76,6,3
python3-core,3.10.13,68,95,71,100
python3-crypt,3.10.13,100,21,83,49
python3-ctypes,3.10.13,7,48,1,71
python3-curses,3.10.13,36,84,49,54
python3-datetime,3.10.13,17,16,4,13
python3-db,3.10.13,83,38,87,94
python3-dbus,1.2.18,55,60,24,76
python3-dbus-dev,1.2.18,44,60,87,93
python3-debugger,3.10.13,73,65,80,50
python3-decorator,5.1.1,58,56,90,67
python3-decorator-dev,5.1.1,44,19,52,66
python3-dev,3.10.13,43,84,56,50
python3-difflib,3.10.13,3,72,35,39
python3-diskcache,5.4.0,13,46,100,35
python3-diskcache-dev,5.4.0,62,3,91,89
python3-distutils,3.10.13,48,74,43,43
python3-doctest,3.10.13,13,49,2,100
python3-email,3.10.13,55,44,100,51
python3-fcntl,3.10.13,59,100,5,89
python3-gpg,1.17.1,62,8,87,24
python3-grpcio,1.45.0,25,45,13,76
python3-grpcio-dev,1.45.0,32,62,78,98
python3-grpcio-tools,1.45.0,69,36,63,31
python3-grpcio-tools-dev,1.45.0,52,48,6,96
python3-html,3.10.13,89,78,77,48
python3-hypothesis,6.39.5,73,25,22,94
python3-hypothesis-dev,6.39.5,8,69,84,16
python3-idle,3.10.13,17,29,34,28
python3-image,3.10.13,73,60,6,96
python3-importlib-metadata,4.11.3,7,16,70,74
python3-importlib-metadata-dev,4.11.3,98,51,80,30
python3-iniconfig,1.1.1,77,48,36,94
python3-iniconfig-dev,1.1.1,41,6,30,56
python3-iniparse,0.5,82,22,2,45
python3-iniparse-dev,0.5,26,9,35,75
python3-io,3.10.13,69,44,76,80
python3-ipy,1.01,41,57,20,75
python3-ipy-dev,1.01,45,20,66,19
python3-ipy-ptest,1.01,51,91,7,14
python3-json,3.10.13,6,88,48,65
python3-jsonpath-ng,1.5.3,18,3,36,77
python3-jsonpath-ng-dev,1.5.3,90,51,97,65
python3-logging,3.10.13,23,74,3,48
python3-mailbox,3.10.13,43,100,97,45
python3-math,3.10.13,79,79,50,29
python3-mime,3.10.13,71,51,42,67
python3-misc,3.10.13,41,61,40,2
python3-mmap,3.10.13,34,45,80,18
python3-modules,3.10.13,48,64,3,70
python3-more-itertools,8.12.0,29,39,72,9
python3-more-itertools-dev,8.12.0,73,52,72,55
python3-more-itertools-ptest,8.12.0,82,18,38,48
python3-multiprocessing,3.10.13,96,60,32,23
python3-netclient,3.10.13,64,85,33,12
python3-netserver,3.10.13,55,20,54,15
python3-networkx,2.7.1,27,71,62,26
python3-networkx-dev,2.7.1,88,96,52,16
python3-numbers,3.10.13,82,18,89,24
python3-numpy,1.22.3,86,75,79,80
python3-numpy-dev,1.22.3,6,39,1,9
python3-numpy-ptest,1.22.3,38,74,63,71
python3-packaging,21.3,55,6,30,74
python3-packaging-dev,21.3,55,57,24,15
python3-pathlib2,2.3.7,89,71,61,52
python3-pathlib2-dev,2.3.7,95,78,29,77
python3-pickle,3.10.13,10,69,23,6
python3-pkg-resources,59.5.0,13,28,86,5
python3-pkgutil,3.10.13,51,16,92,17
python3-plistlib,3.10.13,3,72,9,85
python3-pluggy,1.0.0,56,65,68,31
python3-pluggy-dev,1.0.0,35,22,52,12
python3-ply,3.11,36,61,1,63
python3-ply-dev,3.11,56,24,22,23
python3-pprint,3.10.13,38,12,32,28
python3-profile,3.10.13,18,66,52,21
python3-protobuf,3.20.3,54,100,81,91
python3-protobuf-dev,3.20.3,28,87,9,98
python3-ptest,3.10.13,52,42,8,94
python3-py,1.11.0,45,42,96,33
python3-py-dev,1.11.0,69,53,21,50
python3-py-expression-eval,0.3.14,19,94,14,84
python3-py-expression-eval-dev,0.3.14,83,33,98,47
python3-pycairo,1.21.0,36,12,44,7
python3-pycairo-dev,1.21.0,9,55,35,52
python3-pydoc,3.10.13,74,1,79,7
python3-pygments,2.11.2,75,24,2,12
python3-pygments-dev,2.11.2,85,43,79,12
python3-pygobject,3.42.0,81,9,2,90
python3-pygobject-dev,3.42.0,75,33,15,93
python3-pyparsing,3.0.7,27,22,97,27
python3-pyparsing-dev,3.0.7,42,67,10,31
python3-pyperclip,1.8.2,50,24,4,42
python3-pyperclip-dev,1.8.2,70,58,50,48
python3-pyserial,3.5,66,61,70,85
python3-pyserial-dev,3.5,89,61,72,22
python3-pyserial-ptest,3.5,99,80,48,67
python3-pytest,7.1.1,36,24,91,89
python3-pytest-dev,7.1.1,57,29,52,87
python3-pyyaml,6.0,77,18,4,0
python3-pyyaml-dev,6.0,45,99,22,62
python3-resource,3.10.13,58,5,2,95
python3-rpm,4.17.1,8,32,99,31
python3-setuptools,59.5.0,72,25,2,29
python3-setuptools-dev,59.5.0,63,53,72,40
python3-shell,3.10.13,28,94,28,20
python3-six,1.16.0,72,70,77,96
python3-six-dev,1.16.0,89,92,65,75
python3-smtpd,3.10.13,15,37,8,72
python3-sortedcontainers,2.4.0,60,9,91,60
python3-sortedcontainers-dev,2.4.0,59,60,40,17
python3-sqlite3,3.10.13,77,94,37,35
python3-statistics,3.10.13,65,89,97,65
python3-stringold,3.10.13,42,22,81,92
python3-syslog,3.10.13,13,87,52,88
python3-systemd,234,6,5,97,85
python3-systemd-dev,234,12,12,64,5
python3-terminal,3.10.13,29,7,85,12
python3-tests,3.10.13,27,69,92,79
python3-textparser,0.23.0,38,34,10,33
python3-textparser-dev,0.23.0,26,67,46,65
python3-threading,3.10.13,55,91,27,36
python3-tkinter,3.10.13,9,16,77,24
python3-tomli,2.0.1,59,4,12,0
python3-tomli-dev,2.0.1,44,64,33,30
python3-typing-extensions,3.10.0.0,66,64,3,69
python3-typing-extensions-dev,3.10.0.0,29,94,3,57
python3-unittest,3.10.13,11,61,80,53
python3-unixadmin,3.10.13,90,47,31,1
python3-venv,3.10.13,74,85,35,54
python3-wcwidth,0.2.5,8,22,96,97
python3-wcwidth-dev,0.2.5,2,3,84,65
python3-wcwidth-ptest,0.2.5,23,83,24,63
python3-websockets,10.2,70,28,0,68
python3-websockets-dev,10.2,82,41,69,18
python3-wrapt,1.14.0,56,35,77,57
python3-wrapt-dev,1.14.0,61,77,6,19
python3-xml,3.10.13,51,63,40,15
python3-xmlrpc,3.10.13,26,96,60,53
python3-zipp,3.7.0,87,14,15,17
python3-zipp-dev,3.7.0,92,54,90,73
qtbase,5.15.7+git0+358aebba72,97,8,84,7
qtbase-dev,5.15.7+git0+358aebba72,50,71,90,16
qtbase-mkspecs,5.15.7+git0+358aebba72,28,38,57,65
qtbase-plugins,5.15.7+git0+358aebba72,92,84,9,73
qtbase-ptest,5.15.7+git0+358aebba72,80,50,7,5
qtbase-qmlplugins,5.15.7+git0+358aebba72,55,76,64,59
qtdeclarative,5.15.7+git0+0d60f81bf6,91,93,57,60
qtdeclarative-dev,5.15.7+git0+0d60f81bf6,32,18,11,48
qtdeclarative-mkspecs,5.15.7+git0+0d60f81bf6,37,74,8,81
qtdeclarative-plugins,5.15.7+git0+0d60f81bf6,56,22,5,32
qtdeclarative-ptest,5.15.7+git0+0d60f81bf6,97,70,43,40
qtdeclarative-qmlplugins,5.15.7+git0+0d60f81bf6,2,48,18,75
qtgraphicaleffects,5.15.7+git0+dfacc1706e,50,74,24,90
qtgraphicaleffects-dev,5.15.7+git0+dfacc1706e,64,33,16,28
qtgraphicaleffects-mkspecs,5.15.7+git0+dfacc1706e,45,71,35,56
qtgraphicaleffects-plugins,5.15.7+git0+dfacc1706e,20,34,42,88
qtgraphicaleffects-qmlplugins,5.15.7+git0+dfacc1706e,61,58,47,34
qtlocation,5.15.7+git0+e0d60def8e_d3101bbc22,99,92,53,40
qtlocation-dev,5.15.7+git0+e0d60def8e_d3101bbc22,75,90,83,35
qtlocation-mkspecs,5.15.7+git0+e0d60def8e_d3101bbc22,78,81,65,50
qtlocation-plugins,5.15.7+git0+e0d60def8e_d3101bbc22,57,60,88,70
qtlocation-qmlplugins,5.15.7+git0+e0d60def8e_d3101bbc22,39,91,42,4
qtmultimedia,5.15.7+git0+eeb34aae03,61,73,28,67
qtmultimedia-dev,5.15.7+git0+eeb34aae03,93,66,72,86
qtmultimedia-mkspecs,5.15.7+git0+eeb34aae03,20,52,48,70
qtmultimedia-plugins,5.15.7+git0+eeb34aae03,44,30,97,65
qtmultimedia-qmlplugins,5.15.7+git0+eeb34aae03,80,98,75,24
qtquickcontrols,5.15.7+git0+be434da57b,13,76,13,49
qtquickcontrols-dev,5.15.7+git0+be434da57b,8,15,26,35
qtquickcontrols-mkspecs,5.15.7+git0+be434da57b,95,5,53,90
qtquickcontrols-plugins,5.15.7+git0+be434da57b,10,58,48,58
qtquickcontrols-qmldesigner,5.15.7+git0+be434da57b,36,17,28,2
qtquickcontrols-qmlplugins,5.15.7+git0+be434da57b,48,41,40,99
qtquickcontrols2,5.15.7+git0+8b7daceeb8,55,95,75,26
qtquickcontrols2-agl,1.0+git0+22b538aae1,17,99,15,50
qtquickcontrols2-agl-dev,1.0+git0+22b538aae1,64,21,96,96
qtquickcontrols2-agl-style,1.0+git0+c02692a3c2,28,51,39,89
qtquickcontrols2-agl-style-dev,1.0+git0+c02692a3c2,54,89,46,45
qtquickcontrols2-dev,5.15.7+git0+8b7daceeb8,36,93,19,61
qtquickcontrols2-mkspecs,5.15.7+git0+8b7daceeb8,86,17,88,48
qtquickcontrols2-plugins,5.15.7+git0+8b7daceeb8,16,17,20,97
qtquickcontrols2-qmldesigner,5.15.7+git0+8b7daceeb8,75,41,59,97
qtquickcontrols2-qmlplugins,5.15.7+git0+8b7daceeb8,12,76,10,73
qtwayland,5.15.7+git0+533fff12f7,49,67,34,68
qtwayland-dev,5.15.7+git0+533fff12f7,3,16,63,12
qtwayland-mkspecs,5.15.7+git0+533fff12f7,40,29,86,94
qtwayland-plugins,5.15.7+git0+533fff12f7,4,20,89,80
qtwayland-qmlplugins,5.15.7+git0+533fff12f7,89,52,61,51
radio,1.0+git0+aef392d9df,68,79,32,48
radio-dev,1.0+git0+aef392d9df,91,58,7,53
re2,2020.11.01,51,87,30,52
re2-dev,2020.11.01,59,79,3,83
refpolicy-targeted,2.20210908+git0+23a8d103f3,28,93,39,7
refpolicy-targeted-dev,2.20210908+git0+23a8d103f3,33,50,38,66
resolv-conf-relabel,1.0,9,59,6,4
resolv-conf-relabel-dev,1.0,84,27,10,66
rng-tools,6.15,16,44,74,26
rng-tools-dev,6.15,60,13,57,67
rpm,4.17.1,45,82,30,89
rpm-build,4.17.1,38,20,100,78
rpm-dev,4.17.1,90,26,36,0
rpm-sign,4.17.1,86,84,80,35
rsync,3.2.5,96,52,82,50
rsync-dev,3.2.5,68,56,77,29
rtl-sdr,0.5.3,38,17,42,80
rtl-sdr-dev,0.5.3,93,13,19,46
screen,4.9.0,0,11,94,38
screen-dev,4.9.0,85,51,8,46
sed,4.8,55,33,63,36
sed-dev,4.8,78,17,2,13
sed-ptest,4.8,92,45,30,19
selinux-autorelabel,0.1,42,2,11,96
selinux-autorelabel-dev,0.1,35,95,26,98
selinux-init,0.1,32,71,62,100
selinux-init-dev,0.1,33,15,59,37
selinux-labeldev,0.1,62,41,82,35
selinux-labeldev-dev,0.1,42,49,58,16
selinux-python,3.3,78,38,76,38
selinux-python-audit2allow,3.3,9,38,85,85
selinux-python-dev,3.3,17,11,25,36
selinux-python-sepolgen,3.3,24,32,55,77
semodule-utils-dev,3.3,3,30,21,41
semodule-utils-semodule-package,3.3,79,83,51,61
setools,4.4.0,41,40,38,88
setools-dev,4.4.0,12,92,92,23
settings,2.0+git0+26dc6a8c88,73,72,68,75
settings-dev,2.0+git0+26dc6a8c88,45,24,98,36
shadow,4.11.1,61,6,56,88
shadow-base,4.11.1,49,67,85,82
shadow-dev,4.11.1,20,25,31,48
shadow-securetty,4.6,38,11,4,91
shadow-securetty-dev,4.6,30,42,89,77
shared-mime-info,2.1,26,7,54,15
shared-mime-info-dev,2.1,15,32,39,50
simple-can-simulator,1.0,44,95,37,44
simple-can-simulator-dev,1.0,83,87,73,3
slang,2.3.2,21,22,41,61
slang-dev,2.3.2,74,53,80,69
slang-ptest,2.3.2,7,48,96,36
socat,1.7.4.4,54,56,49,26
socat-dev,1.7.4.4,70,8,55,9
source-han-sans-cn-fonts,1.004,87,96,2,45
source-han-sans-cn-fonts-dev,1.004,44,22,87,18
source-han-sans-jp-fonts,1.004,44,41,23,1
source-han-sans-jp-fonts-dev,1.004,92,15,32,5
source-han-sans-kr-fonts,1.004,17,13,41,82
source-han-sans-kr-fonts-dev,1.004,100,83,85,39
source-han-sans-tw-fonts,1.004,42,43,8,61
source-han-sans-tw-fonts-dev,1.004,12,79,75,67
strace,5.16,99,93,93,59
strace-dev,5.16,40,99,32,84
strace-ptest,5.16,8,41,29,65
sysfsutils,2.1.0,32,99,9,55
sysfsutils-dev,2.1.0,92,84,92,62
